timestamp,round_id,service_name,hostname,url,tags,probe_type,success,latency_ms,latency_p95_ms,jitter_ms,packet_loss_pct,status_code,error_kind,error_message,details
2025-12-18T13:37:41.412677+00:00,2025-12-18T13:37:30.935147+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",ping,True,61.18658699961088,58.914280999488255,6.009447000451473,0.0,,ok,,min=56.31329299922072;max=68.33218700012367;samples=56.31;58.91;68.33
2025-12-18T13:37:41.430504+00:00,2025-12-18T13:37:30.935147+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",dns,True,17.750097999851278,,,,,ok,,ip=172.217.169.142
2025-12-18T13:37:41.922782+00:00,2025-12-18T13:37:30.935147+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",http,True,490.827456000261,,,,200,ok,,
2025-12-18T13:37:44.992811+00:00,2025-12-18T13:37:30.935147+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",ping,False,,,,100.0,,ping_unknown_error,ping exited with code 1,min=None;max=None;samples=
2025-12-18T13:37:45.011051+00:00,2025-12-18T13:37:30.935147+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",dns,True,18.141045000447775,,,,,ok,,ip=54.246.79.9
2025-12-18T13:37:46.537534+00:00,2025-12-18T13:37:30.935147+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",http,True,1525.049405999198,,,,200,ok,,
2025-12-18T13:37:46.752770+00:00,2025-12-18T13:37:30.935147+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",ping,True,71.69182166641501,74.3092880002223,11.26984150005228,0.0,,ok,,min=64.17859399971348;max=76.58758299930923;samples=76.59;64.18;74.31
2025-12-18T13:37:46.771335+00:00,2025-12-18T13:37:30.935147+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",dns,True,18.477464999705262,,,,,ok,,ip=151.101.3.42
2025-12-18T13:37:47.097529+00:00,2025-12-18T13:37:30.935147+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",http,True,324.6865919991251,,,,200,ok,,
2025-12-18T13:37:47.391913+00:00,2025-12-18T13:37:30.935147+00:00,github,github.com,https://github.com/,dev,ping,True,98.07387266664591,98.37497699936648,4.707277999841608,0.0,,ok,,min=94.6345830006976;max=101.21205799987365;samples=94.63;101.21;98.37
2025-12-18T13:37:47.445409+00:00,2025-12-18T13:37:30.935147+00:00,github,github.com,https://github.com/,dev,dns,True,53.39295600060723,,,,,ok,,ip=140.82.121.3
2025-12-18T13:37:47.871772+00:00,2025-12-18T13:37:30.935147+00:00,github,github.com,https://github.com/,dev,http,True,424.9648769991836,,,,200,ok,,
2025-12-18T13:37:48.012411+00:00,2025-12-18T13:37:30.935147+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,ping,True,46.822930667076434,43.598594999821216,5.137560499861138,0.0,,ok,,min=43.297538000842906;max=53.57265900056518;samples=53.57;43.60;43.30
2025-12-18T13:37:48.029826+00:00,2025-12-18T13:37:30.935147+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,dns,True,17.30373300051724,,,,,ok,,ip=198.252.206.1
