timestamp,mode,round_id,service_name,hostname,url,tags,probe_type,success,latency_ms,latency_p95_ms,jitter_ms,packet_loss_pct,status_code,error_kind,error_message,details,hour,throughput_mbps,score,tier
2025-12-19 17:51:32.377257+03:00,baseline,2025-12-19T14:51:24.390308+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",ping,1,46.27804533295906,43.905860999984725,5.952966500444745,0.0,,ok,,samples=43.91;42.31;52.62,17,,80.91551138250409,good
2025-12-19 17:51:32.383391+03:00,baseline,2025-12-19T14:51:24.390308+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",dns,1,6.022988999575318,,,,,ok,,ip=162.159.140.229,17,,88.65127421783748,good
2025-12-19 17:51:32.835874+03:00,baseline,2025-12-19T14:51:24.390308+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",http,1,451.02777699958096,,,,200.0,ok,,status_class=2xx;bytes=228716;redirects=0,17,,22.23670412665005,bad
2025-12-19 17:51:32.966256+03:00,baseline,2025-12-19T14:51:24.390308+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",ping,1,43.41864466672026,42.70000300039101,9.351306500320788,0.0,,ok,,samples=42.70;49.65;37.90,17,,78.06279538719384,ok
2025-12-19 17:51:32.973038+03:00,baseline,2025-12-19T14:51:24.390308+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",dns,1,6.555572000252141,,,,,ok,,ip=162.159.128.233,17,,87.71200226846683,good
2025-12-19 17:51:33.059177+03:00,baseline,2025-12-19T14:51:24.390308+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",http,0,86.06834199963487,,,,,http_connection_reset,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))",,17,,0.0,bad
2025-12-19 17:51:33.167278+03:00,baseline,2025-12-19T14:51:24.390308+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,ping,1,35.990507666914105,37.85524400063878,5.946511500496854,0.0,,ok,,samples=41.00;37.86;29.11,17,,83.2261061166819,good
2025-12-19 17:51:33.174450+03:00,baseline,2025-12-19T14:51:24.390308+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,dns,1,7.0837040002516005,,,,,ok,,ip=57.144.126.34,17,,86.79040776875007,good
2025-12-19 17:51:33.688227+03:00,baseline,2025-12-19T14:51:24.390308+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,http,1,512.5305669998852,,,,200.0,ok,,status_class=2xx;bytes=772324;redirects=0,17,,18.114902873211616,bad
2025-12-19 17:51:33.874656+03:00,baseline,2025-12-19T14:51:24.390308+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",ping,1,62.09766966640018,44.30351199971483,27.24937850007336,0.0,,ok,,samples=98.24;44.30;43.75,17,,63.00072410435537,ok
2025-12-19 17:51:33.888053+03:00,baseline,2025-12-19T14:51:24.390308+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",dns,1,13.277710999318517,,,,,ok,,ip=2.19.196.104,17,,76.6780866910363,ok
2025-12-19 17:51:34.813444+03:00,baseline,2025-12-19T14:51:24.390308+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",http,1,923.3618500002194,,,,200.0,ok,,status_class=2xx;bytes=268227;redirects=1,17,,4.605712370064144,bad
2025-12-19 17:52:07.248844+03:00,baseline,2025-12-19T14:52:07.234265+00:00,gateway,127.0.1.1,http://127.0.1.1/,"gateway,wifi_path,baseline",ping,1,2.831538200371142,2.7373110006010393,0.3495439996186178,0.0,,ok,,samples=3.69;2.54;2.61;2.58;2.74,17,,98.70705239201594,good
2025-12-19 17:52:07.250241+03:00,baseline,2025-12-19T14:52:07.234265+00:00,gateway,127.0.1.1,http://127.0.1.1/,"gateway,wifi_path,baseline",http,0,1.3207840001996374,,,,,http_connection_error,"HTTPConnectionPool(host='127.0.1.1', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='127.0.1.1', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))",,17,,0.0,bad
2025-12-19 17:52:07.519178+03:00,baseline,2025-12-19T14:52:07.234265+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",ping,1,53.763293200063345,52.02014299993607,11.479424250183,0.0,,ok,,samples=79.08;44.26;44.78;52.02;48.68,17,,73.93411542599415,ok
2025-12-19 17:52:07.525274+03:00,baseline,2025-12-19T14:52:07.234265+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",dns,1,5.9696669995901175,,,,,ok,,ip=172.217.169.132,17,,88.74586591190634,good
2025-12-19 17:52:07.733885+03:00,baseline,2025-12-19T14:52:07.234265+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",http,1,207.12932599963096,,,,204.0,ok,,status_class=2xx;bytes=0;redirects=0,17,,50.13598929096561,ok
2025-12-19 17:52:07.881983+03:00,baseline,2025-12-19T14:52:07.234265+00:00,cloudflare,1.1.1.1,https://1.1.1.1/,"baseline,public_dns",ping,1,29.589772999679553,29.519772999265115,4.565920749655561,0.0,,ok,,samples=37.38;25.94;28.84;29.52;26.27,17,,86.31279526960044,good
2025-12-19 17:52:08.237801+03:00,baseline,2025-12-19T14:52:07.234265+00:00,cloudflare,1.1.1.1,https://1.1.1.1/,"baseline,public_dns",http,1,353.0241999997088,,,,200.0,ok,,status_class=2xx;bytes=56614;redirects=1,17,,30.827984115568256,bad
2025-12-19 17:52:08.509813+03:00,baseline,2025-12-19T14:52:07.234265+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",ping,1,90.6322696667606,58.223297000040475,68.04245800049102,0.0,,ok,,samples=168.40;45.27;58.22,17,,50.9579312509567,ok
2025-12-19 17:52:08.516359+03:00,baseline,2025-12-19T14:52:07.234265+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",dns,1,6.444778000513907,,,,,ok,,ip=108.157.52.71,17,,87.90657703714746,good
2025-12-19 17:52:08.921051+03:00,baseline,2025-12-19T14:52:07.234265+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",http,1,403.27322900066065,,,,200.0,ok,,status_class=2xx;bytes=227214;redirects=1,17,,26.07367251466694,bad
